NAME, ADDRESS, MAP, TELEPHONE, TYPE, URL
"Green Cheek Beer Company","2294 N. Batavia St., Suite C Orange, CA 92865 | ",Map,Phone: (714) 998-8172,Type: Micro,
"Green Feet Brewing","3669 E 44th St Tucson, AZ 85713-6814 | ",Map,,Type: Micro,www.greenfeetbrewing.com
"Green Flash Brewing Co","6550 Mira Mesa Blvd San Diego, CA 92121-4100 | ",Map,Phone: (858) 622-0085,Type: Regional,www.greenflashbrew.com
"Green Flash Brewing Co","1209 Craft Ln Virginia Beach, VA 23454-5931 | ",Map,Phone: (858) 622-0085,Type: Micro,
"Green Flash Brewing Co"," Lincoln, NE 68505",Map,,Type: Planning,
"Green Gecko Brewing Co - Montserrat, BWI"," North Conway, NH 03860-3190",Map,,Type: Planning,
"Green Man Brewing Co","27 Buxton Ave Asheville, NC 28801-4019 | ",Map,Phone: (828) 252-5502,Type: Micro,www.greenmanbrewery.com
"Green Mountain Beer Company","2585 S Lewis Way Unit 110 Denver, CO 80227-6560 | ",Map,Phone: (303) 986-2990,Type: Micro,www.greenmountainbeercompany.com
"Green Room Brewing","228 3rd St N Jacksonville Beach, FL 32250-6935 | ",Map,Phone: (904) 201-9283,Type: Micro,www.greenroombrewing.com
"Green Room Burgers & Beer","4010 Pennsylvania Ave Kansas City, MO 64111-3010 | ",Map,Phone: (816) 216-7682,Type: Brewpub,www.greenroomkc.com
"Green Tree Brewery","309 N. Cody Road Le Claire, IA 52753 | ",Map,,Type: Micro,
"Green Wolf Brewing Co","315 Main St Middleburgh, NY 12122- | ",Map,Phone: (518) 827-6444,Type: Micro,www.greenwolfbrew.com
"Greenbrier Valley Brewing Co","862 Industrial Park Rd Ste A Maxwelton, WV 24957 | ",Map,Phone: (304) 520-4669,Type: Micro,www.gvbeer.com
"Greenbush Brewing Co","5885 Sawyer Rd Sawyer, MI 49125-9380 | ",Map,Phone: (269) 405-1076,Type: Micro,greenbushbrewing.com
"Greenpoint Beer","7 N 15th St Brooklyn, NY 11222-2838 | ",Map,Phone: (917) 750-1541,Type: Brewpub,www.greenpointbeer.com
"Greenport Harbor Brewing Co, LLC","42155 Main Rd Peconic, NY 11958-1502 | ",Map,Phone: (631) 513-9019,Type: Micro,www.harborbrewing.com
"Greenspring Brewing Company"," Chesapeake Beach, MD 20732-4664",Map,Phone: (410) 206-3918,Type: Micro,www.greenspringbrewingcompany.com
"Greenstar Brewing At Uncommon Ground","3810 N Clark St Chicago, IL 60613-2812 | ",Map,Phone: (847) 219-8834,Type: Brewpub,www.uncommonground.com
"Greer Brewing","16050 Manchester Rd Ellisville, MO 63011-2161 | ",Map,Phone: (636) 346-3979,Type: Micro,www.greerbrewingco.com
"Grey Sail Brewing Co. LLC","63 Canal St Westerly, RI 02891-1552 | ",Map,Phone: (410) 212-7592,Type: Micro,www.greysailbrewing.com
"Grey Tower Brewing"," Ashburn, VA 20147-5433",Map,Phone: (703) 209-3107,Type: Planning,
"Greyline Brewing","1727 Alpine Ave NW Grand Rapids, MI 49504- | ",Map,Phone: 616.821.3786,Type: Brewpub,
"Griesedieck Brothers Brewery","1240 Switzer Ave Saint Louis, MO 63147-1840 | ",Map,Phone: (314) 309-3210,Type: Contract,www.gb-beer.com
"Griffin Claw Brewing Co","575 S Eton St Birmingham, MI 48009-6824 | ",Map,,Type: Micro,www.griffinclawbrewingcompany.com
"Griffin Owens Insurance Group"," Herndon, VA 20170-4609",Map,Phone: (703) 471-0050,Type: Planning,www.griffinowens.com
"Griffs Brewery","5324 W Ridge Rd Spencerport, NY 14559-1101 | ",Map,Phone: (585) 617-3843,Type: Micro,www.griffsbrewery.com
"Grillin & Chillin Alehouse","401 McCray St # B24 Hollister, CA 95023-2225 | ",Map,Phone: (831) 637-2337,Type: Brewpub,www.relaxgrillinchillin.com
"Grimm Artisanal Ales","151 11th St Apt 1 Brooklyn, NY 11215-3845 | ",Map,,Type: Contract,
"Grimm Brothers Brewhouse, LLC","547 Denver Ave Loveland, CO 80537-5127 | ",Map,,Type: Micro,www.grimmbeer.com
"Grinder’s High Noon Brewery","206 Choctaw St Leavenworth, KS 66048-2821 | ",Map,Phone: (913) 651-1000,Type: Micro,info@grindershighnoon.com
"Grist Brewing Company","9150 Commerce Center Cir Ste 300 Highlands Ranch, CO 80129-1563 | ",Map,Phone: 70-360-4782,Type: Micro,gristbrewingcompany.com
"Grist House Craft Brewery","10 Sherman St Pittsburgh, PA 15209 | ",Map,Phone: (412) 447-1442,Type: Micro,www.gristhouse.com
"Grist Iron Brewing Co.","4880 State Route 414 Burdett, NY 14818-9729 | ",Map,Phone: (607) 882-2739,Type: Brewpub,www.gristironbrewing.com
"Gristworkz"," Houston, TX 77007",Map,,Type: Planning,
"GRITS Brewing"," Chamblee, GA 30341-2024",Map,,Type: Planning,
"Gritty McDuffs - Freeport","PO Box 328 Freeport, ME 04032-0328 | ",Map,Phone: (207) 865-4321,Type: Brewpub,www.grittys.com
"Gritty McDuffs - Lewiston/Auburn","68 Main St Auburn, ME 04210-5812 | ",Map,Phone: (207) 376-2739,Type: Brewpub,
"Gritty McDuffs - Portland","396 Fore St Portland, ME 04101-4026 | ",Map,Phone: (207) 772-2739,Type: Brewpub,www.grittys.com
"Grixsen Brewing Co","1001 SE Division St Ste 1 Portland, OR 97202-1076 | ",Map,Phone: (971) 347-3100,Type: Micro,www.grixsen.com
"Grizzly Peak Brewing Co","120 W Washington St Ste 1 Ann Arbor, MI 48104-1356 | ",Map,Phone: (734) 741-7325,Type: Brewpub,www.grizzlypeak.net
"Grossen Bart Brewery","1025 Delaware Ave Unit A Longmont, CO 80501-6188 | ",Map,Phone: (214) 770-9847,Type: Micro,www.grossenbart.com
"Ground Breaker Brewing","715 SE Lincoln St Portland, OR 97214-4600 | ",Map,Phone: (503) 928-4195,Type: Micro,www.harvesterbrewing.com
"Groundswell Brewing Co","10151 Prospect Avenue Santee, CA 920771 | ",Map,Phone: (610) 749-9123,Type: Micro,www.groundswellbrew.com
"Grove City Brewing Company","3946 Broadway Grove City, OH 43123-2623 | ",Map,Phone: (614) 991-0338,Type: Brewpub,www.grovecitybrewingcompany.com
"Grove Roots Brewing","302 3rd St SW Winter Haven, FL 33880- | ",Map,Phone: (863) 291-0700,Type: Micro,www.groveroots.com
"Growler Bay Brewing Co"," Valdez, AK 99686-3716",Map,Phone: (907) 255-5191,Type: Planning,
"Growlers Brewpub","227 E Diamond Ave Gaithersburg, MD 20877-3015 | ",Map,Phone: (301) 519-9400,Type: Brewpub,www.growlersofgaithersburg.com
"Growling Bear Brewing Company","14051 Crown Ct Woodbridge, VA 22193-1458 | ",Map,,Type: Micro,
"Gruff Brewing Company","104 E Maple St # 101 Bellingham, WA 98225-5006 | ",Map,Phone: (360) 734-0115,Type: Micro,www.gruff-brewing.com
"Gruhlke's Microbrewery / Bias Vineyards","3166 Highway B Berger, MO 63014-1418 | ",Map,Phone: (573) 834-5475,Type: Brewpub,www.biaswinery.com
"Gruit Brewing","200 Anderson St Portland, ME 04101-2562 | ",Map,Phone: 207-773-8331,Type: Micro,www.fermentory.com
"Grumpy Old Men Brewing","1315 E Main St Blue Ridge, GA 30513-8506 | ",Map,Phone: (770) 331-8870,Type: Micro,www.grumpyoldmenbrewing.com
"Grumpy Troll, The","105 S 2nd St Mount Horeb, WI 53572-2105 | ",Map,Phone: (608) 437-2739,Type: Brewpub,www.thegrumpytroll.com
"Gruner Brothers Brewing"," Casper, WY 82601",Map,Phone: (307) 333-5110,Type: Planning,www.grunerbrewing.com
"GSP Craft Brewing"," Gig Harbor, WA 98332-7918",Map,Phone: (253) 328-1121,Type: Planning,www.facebook.com/gspcraftbrewing/
"Guadalupe Brewery","168 Rachel Dr Canyon Lake, TX 78133-3527 | ",Map,Phone: (512) 878-9214,Type: Micro,www.guadalupebrew.com
"Guadalupe Brewery","5674 El Camino Real Ste D Carlsbad, CA 92008-7130 | ",Map,Phone: (858) 751-4278,Type: Micro,www.guadalupebrewery.com
"Guanacaste Brewing LLC"," Lorton, VA 22079",Map,Phone: (703) 853-7687,Type: Planning,www.guanacastebrewingllc.com
"Guanella Pass Brewing Company, LLC","PO Box 952 Georgetown, CO 80444-0952 | ",Map,Phone: 303) 569-5167,Type: Micro,www.guanellapass.com
"Guardian Brewing Company"," Grand Junction, MI 49056-8405",Map,,Type: Planning,www.guardianbrewingco.com
"Guinness Open Gate Brewery and Barrel House"," Halethorpe, MD 21227",Map,Phone: (902) 266-3839,Type: Planning,
"Gulf Coast Brewery LLC","500 E Heinberg St Pensacola, FL 32502-4145 | ",Map,Phone: (850) 696-2335,Type: Micro,www.gulfcoastbrewery.net
"Gulf Stream Brewing","19650 Delaware Cir Boca Raton, FL 33434-2629 | ",Map,,Type: Micro,www.gulfstream.beer
"Gull Dam Brewing, Inc.","23836 Smiley Road Nisswa, MN 56468-2432 | ",Map,Phone: (218) 963-2739,Type: Micro,www.gulldambrewing.com
"Gun Flint Tavern","111 W Wisconsin St Grand Marais, MN 55604- | ",Map,Phone: (218) 387-2836,Type: Brewpub,www.gunflinttavern.com
"Gun Hill Brewing Co","3227 Laconia Ave Bronx, NY 10469-1403 | ",Map,Phone: (718) 881-0010,Type: Micro,www.gunhillbrewing.com
"Gunbarrel Brewing Company","7088 Winchester Cir Boulder, CO 80301-3760 | ",Map,,Type: Micro,www.gunbarrelbrewing.com
"Gunpowder Falls Brewing Co","15556 Elm Dr New Freedom, PA 17349-9344 | ",Map,Phone: (717) 759-0330,Type: Micro,www.gunpowderfallsbrewing.com
"Guns & Oil Brewery","2215 Westlake Dr. Suite 201 Austin, TX 78746 | ",Map,,Type: Contract,gunsandoil.com
"Gunwhale Ales","2960 Randolph Ave Unit A Costa Mesa, CA 92626-4312 | ",Map,Phone: (949) 239-9074,Type: Micro,www.gunwhaleales.com
"Gyppo Ale Mill"," Whitethorn, CA 95589-0627",Map,Phone: (707) 223-3443,Type: Planning,
"Gypsy Brewery","3506 Vega Ave Cleveland, OH 44113- | ",Map,,Type: Micro,
"Gypsy Brewing"," ,  ",Map,,,
"Gypsy Brewing Company"," Huntingtown, MD 20639",Map,,Type: Micro,
"Gypsy Soul Brewing Company"," Red Bank, NJ 07701-0405",Map,Phone: (732) 275-5964,Type: Planning,Www.gypsysoulbeer.com
"H Squared Brew Works"," Culpeper, VA 22701-2034",Map,,Type: Planning,www.h2brewworks.com
"H.A. Brewing Co","2525 Grave Creek Rd Eureka, MT 59917-9609 | ",Map,Phone: (406) 889-3950,Type: Brewpub,www.habrewing.com
"Haas Innovations Brewing LLC","1600 River Rd Yakima, WA 98902-1249 | ",Map,,Type: Micro,
"Habeco"," ,  ",Map,,,
"Habitat Brewing Co","174 Broadway Street Asheville, NC 28801 | ",Map,,Type: Micro,www.habitatbrewing.com
"HailStorm Brewing Company","8060 186th St Tinley Park, IL 60487-9215 | ",Map,Phone: (630) 631-7173,Type: Micro,www.hailstormbrewing.com
"Haines Brewing Co","White Fang Drive Haines, AK 99827 | ",Map,Phone: (907) 766-3823,Type: Micro,www.hainesbrewing.com
"Haint Blue Brewing Company","P.O. Box 40038 Mobile, AL 36640 | ",Map,,Type: Contract,haintbluebrew.com
"Hair of the Dog Brewing Co","61 SE Yamhill St Portland, OR 97214-2134 | ",Map,Phone: (503) 232-6585,Type: Micro,www.hairofthedog.com
"Hairless Hare Brewery","738 W National Rd Vandalia, OH 45377-1015 | ",Map,Phone: (937) 387-6476,Type: Micro,www.hairlessharebrewery.com
"Hairy Cow Brewing Co, LLC"," Byron, IL 61010",Map,Phone: (815) 243-2866,Type: Planning,www.hairycowbrewing.com
"Hale's Ales Brewery and Pub","4301 Leary Way NW Seattle, WA 98107-4538 | ",Map,Phone: (206) 706-1544,Type: Micro,www.halesbrewery.com
"Half Acre Beer Co","4257 N Lincoln Ave Chicago, IL 60618-2953 | ",Map,Phone: (773) 754-8488,Type: Regional,www.halfacrebeer.com
"Half Barrel Beer Project","9650 Universal Blvd., Suite#143 Orlando, FL 32819 | ",Map,,Type: Brewpub,www.halfbarrelproject.com
"Half Batch Brewing","393 E Main St Ste 6A Hendersonville, TN 37075 | ",Map,Phone: (615) 339-4527,Type: Micro,halfbatchbrewing.com
"Half Brothers Brewing Company"," GRAND FORKS, ND 58203",Map,,Type: Planning,www.halfbrothersbrewing.com
"Half Day Brewing Company","200 Village Grn Lincolnshire, IL 60069-3028 | ",Map,Phone: (847) 821-6933,Type: Brewpub,www.halfdaybrewing.com
"Half Door Brewing Company","903 Island Ave San Diego, CA 92101-7227 | ",Map,,Type: Brewpub,www.halfdoorbrewing.com
"Half Full Brewery","43 Homestead Ave Stamford, CT 06902-7204 | ",Map,Phone: (203) 274-8788,Type: Micro,www.halffullbrewery.com
"Half Lion Brewing Company","1723 West Valley Hwy E Ste 101 Sumner, WA 98390-9700 | ",Map,Phone: (253) 750-4479,Type: Micro,www.halflion.com
"Half Moon Bay Brewing Co","390 Capistrano Road Half Moon Bay, CA 94019 | ",Map,Phone: (650) 728-2739,Type: Brewpub,www.hmbbrewingco.com
"Half Moon Restaurant & Brewery","4051 S Lafountain St Kokomo, IN 46902-6913 | ",Map,Phone: (765) 455-2739,Type: Brewpub,
"Halfpenny Brewing Company","5150 E Arapahoe Rd Ste D1-B Centennial, CO 80122-4825 | ",Map,Phone: (720) 583-0580,Type: Micro,www.halfpennybrewing.com
"Hall Brewing Company","10970 S. Parker Rd.  Parker, CO 80138-6717 | ",Map,,Type: Micro,www.hallbrewingco.com
"Halpatter Brewing Company"," Lake City, FL 32055-4012",Map,Phone: (386) 984-9125,Type: Planning,www.halpatterbrewing.com
"Hamburg Brewing Company","6553 Boston State Rd Hamburg, NY 14075-6630 | ",Map,Phone: (716) 649-3249,Type: Micro,www.hamburgbrewing.com
"Hamburger Mary's/Andersonville Brewing Company","5400 N Clark St Chicago, IL 60640-1210 | ",Map,Phone: (773) 784-6969,Type: Brewpub,www.hamburgermaryschicago.com
"Hamilton Family Brewery","9757 7th St Ste 802 Rancho Cucamonga, CA 91730-5297 | ",Map,Phone: (909) 989-7050,Type: Micro,hamiltonfamilybrewery.com
"Hammer"," Trumbull, CT 06611",Map,Phone: (203) 240-4987,Type: Planning,www.HammerNailBrewing.com
"Hammer & Forge Brewing Company","70 Main Street Boones Mill, VA 24064 | ",Map,Phone: (540) 613-3913,Type: Micro,www.hammerandforgebrewing.com
"HammerHeart Brewing Company","7785 Lake Dr Lino Lakes, MN 55014-1109 | ",Map,Phone: (651) 348-2654,Type: Micro,www.hammerheartbrewing.com
"Hand"," ,  ",Map,,,
"Hand Brewing Company"," ,  ",Map,,,
"Hand of Fate Brewing Co","107 E Douglas Ave Petersburg, IL 62675-1558 | ",Map,Phone: (217) 961-1098,Type: Micro,www.handoffatebrewing.beer
"Hand-Brewed Beer","9771 Variel Ave Chatsworth, CA 91311-4315 | ",Map,Phone: (818) 964-1422,Type: Micro,www.handbrewedbeer.com
"Handsome Badger Brewing"," Scotts Valley, CA 95066-3716",Map,,Type: Planning,www.handsomebadgerbrewing.com
"Handsome Beer Company"," Washington, DC ",Map,,Type: Contract,
"Hangar 24 Craft Brewery","1710 Sessums Dr Redlands, CA 92374-1909 | ",Map,Phone: (909) 389-1400,Type: Regional,www.hangar24brewery.com
"Hanging Hills Brewing Company","150 Ledyard St Hartford, CT 06114-1403 | ",Map,Phone: (860) 263-7033,Type: Micro,www.hanginghillsbrewery.com
"HANGZHOU PACKAGING CO.,LTD."," ,  ",Map,,,
"Hank Hudson Brewing At Fairways of Halfmoon","17 Johnson Rd Mechanicville, NY 12118-3505 | ",Map,Phone: (518) 664-1578,Type: Brewpub,
"Hank Is Wiser Brewery","213 N Main St PO Box 400Cheney, KS 67025-9730 | ",Map,Phone: (316) 542-0113,Type: Brewpub,www.hankiswiserbrewery.com
"Hansa Brewery","2717 Lorain Ave Cleveland, OH 44113-3414 | ",Map,Phone: (216) 631-6585,Type: Brewpub,www.hansabrewery.com
"Hanson Brothers Beer Company","209 N Main St Tulsa, OK 74103-2005 | ",Map,,Type: Contract,
"Hapa's Brewing Company","460 Lincoln Ave #90 San Jose, CA 95126 | ",Map,Phone: (408) 982-3299,Type: Micro,http://hapasbrewing.com/
"Happy Basset Brewing Company","6044 SW 29th St Topeka, KS 66614-4268 | ",Map,Phone: (785) 783-3688,Type: Micro,www.happybassetbrewingco.com
"Happy Hippie Brewing Company"," Richardson, TX 75080",Map,Phone: (214) 616-7681,Type: Planning,www.happyhippiebeer.com
"Happy Valley Brewing Company","137 Elmwood St State College, PA 16801-6851 | ",Map,,Type: Brewpub,
"Harbor Head Brewing Co","81 Fort Salonga Rd Northport, NY 11768 | ",Map,Phone: (631) 793-1327,Type: Micro,www.harborheadbrew.com
"Hardywood Park Craft Brewery","2408 Ownby Ln Richmond, VA 23220-1319 | ",Map,Phone: (804) 420-2420,Type: Micro,www.hardywood.com
"Hardywood Park Craft Brewery-Charlottesville","1000 W. Main St Charlottesville, VA 22903 | ",Map,Phone: (434) 234-3386,Type: Micro,
"Hare In the Forest","9311 Gibson Ln Potter Valley, CA 95469 | ",Map,Phone: (910) 545-7759,Type: Micro,www.hareintheforest.com
"Harlem Blue Beer","2214 Frederick Douglass Blvd Ste 267 New York, NY 10026-1123 | ",Map,,Type: Proprietor,www.harlemblue.com
"Harlem Brewing Co","2 W 123rd St New York, NY 10027-5623 | ",Map,Phone: (888) 559-6735,Type: Contract,www.harlembrewingcompany.com
"Harmon Brewing Company","204 St. Helens Tacoma, WA 98402 | ",Map,Phone: 253212725,Type: Micro,www.harmonbrewingco.com
"Harmon Hill Brewery"," Bennington, VT 05201-8932",Map,Phone: (802) 447-2629,Type: Planning,harmonhillbrewery.weebley.com
"Harmonic Brewing","1050 26th St San Francisco, CA 94107-3513 | ",Map,Phone: (415) 872-6817,Type: Micro,www.harmonicbrewing.com
"Harmony Brewing Co","1551 Lake Dr SE Grand Rapids, MI 49506-2705 | ",Map,Phone: (616) 233-0063,Type: Brewpub,
"Harpers Restaurant and Brewpub","131 Albert Ave East Lansing, MI 48823-4315 | ",Map,Phone: (517) 333-4040,Type: Brewpub,
"Harpoon Brewery","306 Northern Ave Ste 2 Boston, MA 02210-2367 | ",Map,Phone: (617) 574-9551,Type: Regional,www.harpoonbrewery.com
"Harpoon Brewery - Vermont","336 Ruth Carney Dr Windsor, VT 05089-9419 | ",Map,Phone: (802) 674-5491,Type: Regional,www.harpoonbrewery.com
"Harsens Island Beer Co.","808 Gratiot Blvd Marysville, MI 48040-1127 | ",Map,,Type: Brewpub,
"Harty Brewing Company","146 Walden Way Mechanicsburg, PA 17050-4105 | ",Map,,Type: Brewpub,www.hartybrewco.com
"Harvest Moon Brewery/Cafe","392 George St New Brunswick, NJ 08901-2018 | ",Map,Phone: (732) 249-6666,Type: Brewpub,www.harvestmoonbrewery.com
"Harvest Moon Brewing","7 5th St S Belt, MT 59412-0510 | ",Map,Phone: (406) 277-3188,Type: Micro,www.harvestmoonbrew.com
"Hatchet Brewing Company"," Southern Pines, NC 28387",Map,Phone: (571) 533-4898,Type: Planning,www.hatchetbrewing.com
"Hatchet Head Brewing Co."," Mooresville, NC 28117-6677",Map,,Type: Planning,
"Haulback Brewing"," Port Angeles, WA 98362-7720",Map,Phone: (360) 477-6276,Type: Planning,
"Have Another Brewing Co."," Clemmons, NC 27012-9631",Map,,Type: Planning,
"Haw River Farmhouse Ales","1713 Sax-Beth Church Road Saxapahaw, NC 27340-0390 | ",Map,Phone: (336) 525-9270,Type: Micro,www.hawriverales.com
"Hawaii Nui Brewing","275 E Kawili St Hilo, HI 96720-5074 | ",Map,Phone: (808) 245-8884,Type: Micro,www.hawaiinuibrewing.com
"Hawaiian OLA Brewing Corp/ Hawaii Cider Co"," Kailua Kona, HI 96740-3151",Map,Phone: (808) 796-1279,Type: Planning,olabrewco.com
"HawkPeak Brewing Company DBA Grand Haven Brew House","101 Washington Ave #2B Grand Haven, MI 49417-1354 | ",Map,Phone: (616) 607-2060,Type: Brewpub,www.grandhavenbrewhouse.com
"Hawksbill Brewing Company","22 Zerkel Street Luray, VA 22835 | ",Map,Phone: (540) 860-5608,Type: Micro,www.hawksbillbrewing.com
"Hay Camp Brewing Company","601 Kansas City St Rapid City, SD 57701-3637 | ",Map,Phone: (605) 718-1167,Type: Micro,www.haycampbrewing.com
"Hayes Public House","112 1st St S Buffalo, MN 55313-1402 | ",Map,Phone: (763) 746-6389,Type: Micro,www.hayespublichouse.com
"Haymarket Brewery and Taproom","9301 Red Arrow Hwy Bridgman, MI 49106-9558 | ",Map,Phone: (312) 638-0707,Type: Micro,
"Haymarket Pub and Brewery","737 W Randolph St Chicago, IL 60661-2103 | ",Map,Phone: (312) 638-0707,Type: Brewpub,www.haymarketbrewing.com
"Haywire Brewing Company","12125 Treosti Rd Snohomish, WA 98290-6918 | ",Map,Phone: (360) 568-2739,Type: Micro,www.haywirebrewery.com
"HeadFlyer Brewing","861 E Hennepin Ave Minneapolis, MN 55414-1201 | ",Map,Phone: (612) 567-6345,Type: Micro,www.headflyerbrewing.com
"Headlands Brewing Company","16 Forrest St Mill Valley, CA 94941-2003 | ",Map,Phone: (415) 860-4226,Type: Proprietor,www.headlandsbrewing.com
"Headless Mumby Brewing Co."," Olympia, WA 98501-3326",Map,Phone: (816) 590-6654,Type: Planning,www.facebook/headlessmumbybrewing/
"HeadStrong Brewery","126 N 3rd St Douglas, WY 82633-2163 | ",Map,Phone: (307) 351-4061,Type: Micro,www.headstrongbrewery.com
"Headwater, Inc."," Marshall, VA 20115",Map,Phone: (540) 630-3000,Type: Planning,passagefarm.com
"Headworks Brewing"," Enumclaw, WA 98022-3525",Map,,Type: Planning,www.headworksbrewing.com
"Heady Hollow Brewing","11069 Allisonville Rd Fishers, IN 46038-2698 | ",Map,Phone: (317) 863-5165,Type: Brewpub,www.headyhollowbrewing.com
"Healdsburg Beer Co","1670 Stirrup Loop Healdsburg, CA 95448-7048 | ",Map,Phone: 707.385.9385,Type: Micro,www.healdsburgbeercompany.com
"Heart"," Parkton, MD 21120",Map,Phone: (410) 493-8030,Type: Planning,www.heartandsolarbrewing.com
"Heartland Brewery","35 Union Sq W Frnt 1 New York, NY 10003-3200 | ",Map,Phone: (212) 645-3400,Type: Contract,www.heartlandbrewery.com
"Heater Allen Brewery","907 NE 10th Ave McMinnville, OR 97128-4003 | ",Map,Phone: (503) 472-4898,Type: Micro,www.heaterallen.com
"Heathen Brewing Co.","5612 NE 119th St Vancouver, WA 98686-3475 | ",Map,Phone: (360) 601-7454,Type: Brewpub,www.heathenbrewing.com
"Heavenly Goat Brewing Company","7321 Heritage Square Dr Ste 190 Granger, IN 46530-5660 | ",Map,Phone: (574) 217-8428,Type: Brewpub,www.heavenlygoatbrew.com
"Heavier Than Air Brewing Co","497 Miamisburg Centerville Rd Centerville, OH 45459-4753 | ",Map,Phone: (937) 433-1500,Type: Micro,www.heavierthanairbrewing.com
"Heavily Brewing Company","2465 Hayes Hill Rd Montour Falls, NY 14865 | ",Map,Phone: (607) 535-2739,Type: Micro,www.heavilybrewingcompany.com
